L,C,fsw,iload,rds_on,vout_max,vout_min,ripple,pin_avg,pout_avg,efficiency
4.020161956200546e-05,0.0004184286563814,661325.9062970565,1.865414055053444,0.0386229709567664,4.84977817535,4.74931287766,0.1004652976899995,-8.93845104888,8.59791719569,0.9619023641425358
2.0776572109114568e-05,0.000122789279257,191307.34468470103,4.087964532412485,0.0302494808205049,4.75378940761,4.74976812005,0.0040212875600005,-19.4525477017,18.4615358065,0.9490549047663616
3.2208800885455015e-05,0.0001218850177756,342586.4437288311,2.706329237167541,0.0319629019413484,4.77765893936,4.77644014359,0.0012187957699998,-12.9236471332,12.3519161436,0.9557608635002685
8.099286075746042e-06,0.0003197750587077,287754.27117840847,3.3845684318616382,0.0157047761259231,4.78642436862,4.78415346146,0.0022709071599997,-16.2224232887,15.500955366,0.9555265011977248
4.0479734127736754e-05,0.0003835943025157,718323.4907208172,3.69929448951089,0.0159420767164083,4.80288362503,4.75992155075,0.04296207428,-17.7733424959,16.9307457487,0.95259210543012
2.719108308071689e-05,0.000156463891047,690721.5174839466,0.9375790752816108,0.0426385612721586,4.81928110123,4.80261421204,0.0166668891899997,-4.51909393333,4.34014831894,0.9604023246628688
1.1026096058554448e-05,0.000180634500358,968724.5345661172,3.00243647455791,0.0075776815225197,4.80930185318,4.80846405029,0.0008378028900004,-14.4782294465,13.8863541072,0.9591196325844192
1.2340281087056672e-05,5.184294998428443e-05,949056.2102903732,3.730573546526734,0.0399940338423863,4.75368499756,4.75279712677,0.0008878707899997,-17.7742840949,16.8571482086,0.948400966170944
7.133759494499714e-06,0.0003402892281666,972559.8835359182,3.731188827805147,0.0222984797871029,4.78030443192,4.77943992615,0.00086450577,-17.8747469235,17.0491918918,0.9538144492208368
1.720605577962673e-05,4.5350648160193694e-05,535196.335002142,1.5782125665465483,0.0331502477195205,4.80154323578,4.79953813553,0.0020051002499998,-7.58384854684,7.27409005032,0.959155500718818
1.8634056012305933e-05,4.640073036815564e-05,668825.9274947372,1.185810650932847,0.0331510263394666,4.81019735336,4.80912446976,0.0010728836,-5.71064706418,5.4862882991,0.9607121990628192
1.5402591805508783e-05,0.0002168370546694,910880.4541848524,4.967071442699875,0.0329667966680237,4.74059820175,4.73964834213,0.0009498596200003,-23.601306718,22.3201754208,0.9457177811166312
1.1860015368637186e-05,3.877368995242259e-05,735378.3668080231,3.2017595438090543,0.0271271675752381,4.78010749817,4.77811861038,0.0019888877899996,-15.3229537232,14.6258410895,0.954505335831921
2.0492054166842232e-05,0.0002114064030097,870440.3845060787,2.4153261192079105,0.0389170064766665,4.78530025482,4.78177547455,0.0035247802700002,-11.5802592346,11.0530662661,0.9544748560615268
4.367980555941634e-05,6.054260846205573e-05,114632.99244056529,1.3357534663113475,0.0090978819160441,4.81803369522,4.80701435745,0.0110193377699996,-6.4145799525,6.18804652814,0.9646846050657284
2.616019830064452e-05,0.0001305743382492,711359.9333697568,1.2278001046326952,0.0421287898902949,4.80848330557,4.80217838287,0.0063049227,-5.9061381976,5.66991922229,0.9600044957623936
8.95214881755171e-06,9.727602623759872e-05,988328.3101758251,2.630213009626599,0.0408140828874068,4.77738857269,4.77692365646,0.0004649162299994,-12.5943105673,12.0049846436,0.9532069722633224
2.0719616738998995e-05,3.681540671787787e-05,364120.1825822895,2.663917388120977,0.0094340550782597,4.80378417432,4.79977421761,0.00400995671,-12.7991456238,12.2849698233,0.9598273341351872
2.385187399372899e-05,0.0001885483311944,834837.9736681057,2.0419772651820365,0.0208096592371695,4.80859231949,4.80069055601,0.0079017634799996,-9.83346196496,9.42874352351,0.95884273078066
3.75073235503541e-05,0.0003638951244398,768364.0286025183,3.742298598994961,0.0198964884958099,4.79647874832,4.77084541321,0.0256333351100002,-17.9245969994,17.1256149056,0.9554253803403924
3.145703405747581e-05,0.0002697951535248,263449.72518470255,0.4533530752846426,0.018136944175638,4.8692317009,4.77328224421,0.0959494566900005,-2.24695767102,2.11246639588,0.940145167452599
